[train: 4, 300 / 468] FPS: 104.8 (109.3)  ,  DataTime: 0.073 (0.049)  ,  ForwardTime: 1.099  ,  TotalTime: 1.222  ,  Loss/total: 0.14191  ,  Loss/giou: 0.38400  ,  Loss/l1: 0.05918  ,  Loss/location: 0.81760  ,  IoU: 0.69518
[train: 4, 350 / 468] FPS: 105.3 (107.5)  ,  DataTime: 0.068 (0.049)  ,  ForwardTime: 1.099  ,  TotalTime: 1.216  ,  Loss/total: 0.14139  ,  Loss/giou: 0.38441  ,  Loss/l1: 0.05923  ,  Loss/location: 0.81743  ,  IoU: 0.69491
[train: 4, 400 / 468] FPS: 105.4 (106.4)  ,  DataTime: 0.063 (0.049)  ,  ForwardTime: 1.102  ,  TotalTime: 1.214  ,  Loss/total: 0.14121  ,  Loss/giou: 0.38632  ,  Loss/l1: 0.05964  ,  Loss/location: 0.82143  ,  IoU: 0.69368
[train: 4, 450 / 468] FPS: 105.6 (112.6)  ,  DataTime: 0.060 (0.049)  ,  ForwardTime: 1.103  ,  TotalTime: 1.212  ,  Loss/total: 0.14067  ,  Loss/giou: 0.38712  ,  Loss/l1: 0.05982  ,  Loss/location: 0.82365  ,  IoU: 0.69303
[train: 4, 468 / 468] FPS: 105.9 (114.0)  ,  DataTime: 0.058 (0.048)  ,  ForwardTime: 1.102  ,  TotalTime: 1.209  ,  Loss/total: 0.14021  ,  Loss/giou: 0.38736  ,  Loss/l1: 0.05984  ,  Loss/location: 0.82469  ,  IoU: 0.69272
[val: 4, 50 / 78] FPS: 91.1 (110.9)  ,  DataTime: 0.256 (0.062)  ,  ForwardTime: 1.088  ,  TotalTime: 1.405  ,  Loss/total: 0.12079  ,  Loss/giou: 0.37390  ,  Loss/l1: 0.05759  ,  Loss/location: 0.78712  ,  IoU: 0.70275
[val: 4, 78 / 78] FPS: 97.7 (116.3)  ,  DataTime: 0.174 (0.054)  ,  ForwardTime: 1.082  ,  TotalTime: 1.310  ,  Loss/total: 0.11779  ,  Loss/giou: 0.37335  ,  Loss/l1: 0.05736  ,  Loss/location: 0.79360  ,  IoU: 0.70316
[train: 5, 50 / 468] FPS: 90.1 (109.4)  ,  DataTime: 0.253 (0.061)  ,  ForwardTime: 1.106  ,  TotalTime: 1.420  ,  Loss/total: 0.13023  ,  Loss/giou: 0.38194  ,  Loss/l1: 0.05905  ,  Loss/location: 0.79460  ,  IoU: 0.69766
[train: 5, 100 / 468] FPS: 97.7 (108.5)  ,  DataTime: 0.147 (0.058)  ,  ForwardTime: 1.105  ,  TotalTime: 1.311  ,  Loss/total: 0.12932  ,  Loss/giou: 0.38356  ,  Loss/l1: 0.05917  ,  Loss/location: 0.80416  ,  IoU: 0.69536
[train: 5, 150 / 468] FPS: 101.1 (109.4)  ,  DataTime: 0.109 (0.054)  ,  ForwardTime: 1.103  ,  TotalTime: 1.266  ,  Loss/total: 0.12968  ,  Loss/giou: 0.38400  ,  Loss/l1: 0.05911  ,  Loss/location: 0.80851  ,  IoU: 0.69499
